Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score
CLM026720,CUST011394,POL0249481,26,Female,East,Life,4768.07,82332.99,27628.6,Property,758
CLM026726,CUST003917,POL0439090,26,Female,South,Auto,1654.88,35216.21,11207.9,Accident,648
CLM026731,CUST005305,POL0330037,47,Female,West,Auto,2371.2,63273.94,35288.12,Medical,723
CLM026743,CUST015303,POL0328561,35,Female,West,Home,292.7,81733.3,45927.78,Property,731
CLM026746,CUST013021,POL0444725,33,Male,West,Auto,2592.31,95542.96,33158.76,Property,663
CLM026751,CUST006372,POL0055312,28,Male,South,Life,3694.56,40862.92,41164.3,Theft,588
CLM026754,CUST015049,POL0542619,25,Female,North,Health,2969.35,5146.96,35003.84,Property,575
CLM026759,CUST000044,POL0846458,35,Female,West,Life,2565.59,91089.13,25311.91,Medical,558
CLM026785,CUST006249,POL0629062,49,Male,West,Home,3691.51,17934.6,33949.08,Theft,500
CLM026790,CUST008496,POL0594117,76,Male,East,Auto,3227.83,78879.94,42979.93,Accident,474
CLM026809,CUST001926,POL0078099,39,Female,West,Auto,2879.02,24501.02,36482.44,Theft,629
CLM026811,CUST007567,POL0084190,19,Male,South,Life,4888.31,11006.43,22186.44,Theft,387
CLM026813,CUST012838,POL0502594,72,Female,West,Health,3807.19,35725.14,46787.8,Property,363
CLM026816,CUST008896,POL0288724,62,Female,North,Health,1708.97,25229.57,15034.77,Theft,490
CLM026823,CUST007683,POL0465588,33,Male,South,Auto,2241.64,48881.2,15963.61,Accident,416
CLM026830,CUST002737,POL0195636,55,Male,West,Auto,1014.62,36816.02,44007.22,Accident,643
CLM026831,CUST019202,POL0038492,60,Female,West,Auto,721.91,85343.61,22466.96,Medical,336
CLM026835,CUST016831,POL0800609,34,Male,East,Home,4410.9,15557.46,28144.13,Accident,803
CLM026843,CUST000284,POL0760197,68,Male,East,Life,2897.97,15848.89,1531.29,Medical,617
CLM026844,CUST001471,POL0163666,70,Female,East,Health,4606.29,68235.72,31678.04,Theft,787
CLM026860,CUST005848,POL0576223,28,Male,West,Auto,4081.85,33729.24,10759.63,Theft,820
CLM026868,CUST010866,POL0662763,47,Female,South,Auto,1667.39,76724.99,40582.22,Medical,726
CLM026870,CUST002374,POL0439175,53,Female,North,Home,648.45,75289.96,17382.54,Property,779
CLM026875,CUST014315,POL0850713,75,Male,East,Health,2366.5,25033.36,45796.86,Medical,803
CLM026878,CUST002764,POL0303520,44,Female,West,Auto,669.92,8955.94,40427.62,Property,308
CLM026882,CUST019916,POL0752877,70,Male,West,Auto,1296.43,5367.08,12409.43,Accident,807
CLM026890,CUST004219,POL0399978,20,Female,West,Life,2522.34,69299.94,44830.45,Theft,547
CLM026898,CUST018815,POL0043991,31,Female,North,Life,4617.61,81999.76,42292.38,Medical,551
CLM026899,CUST010284,POL0121997,44,Female,South,Home,200.13,33350.88,1225.46,Medical,394
CLM026902,CUST012751,POL0873130,75,Male,West,Auto,4475.55,63328.33,2733.88,Accident,619
CLM026905,CUST014144,POL0665236,53,Male,South,Health,2917.95,48730.54,3887.33,Theft,746
CLM026910,CUST001412,POL0021513,49,Male,West,Auto,2393.53,77657.61,43087.63,Property,677
CLM026915,CUST007138,POL0883944,52,Male,North,Auto,1046.1,69951.21,19912.37,Accident,828
CLM026917,CUST016484,POL0709841,39,Male,West,Auto,2742.01,93221.95,43182.57,Accident,839
CLM026923,CUST013712,POL0166369,73,Male,West,Life,2034.01,19650.58,8596.3,Property,581
CLM026929,CUST018059,POL0662118,21,Female,North,Health,2974.2,41465.54,23682.67,Medical,408
CLM026930,CUST015741,POL0201773,35,Female,South,Auto,2774.17,58889.36,42941.79,Accident,708
CLM026933,CUST008218,POL0724562,76,Female,West,Life,3248.4,97820.0,9381.12,Accident,381
CLM026945,CUST015364,POL0167579,38,Male,North,Auto,1261.27,63377.72,38859.13,Property,585
CLM026947,CUST006865,POL0404209,47,Male,West,Life,269.25,96439.06,31848.48,Accident,301
CLM026948,CUST015251,POL0323388,67,Female,West,Home,3722.56,34632.55,16660.87,Accident,502
CLM026950,CUST019023,POL0342356,48,Female,West,Home,2953.74,37075.89,12213.63,Theft,504
CLM026953,CUST008052,POL0150476,77,Female,South,Auto,1723.61,79992.17,21349.0,Medical,448
CLM026954,CUST008649,POL0686373,50,Female,South,Home,2559.81,60278.45,33372.13,Medical,694
CLM026955,CUST009554,POL0309806,50,Female,East,Home,2153.05,29688.3,32325.67,Accident,837
CLM026957,CUST001070,POL0717772,77,Male,East,Health,4855.15,99519.06,30083.6,Accident,513
CLM026959,CUST000655,POL0325891,33,Female,North,Health,4479.55,90838.61,45943.61,Medical,462
CLM026962,CUST014466,POL0274117,46,Male,North,Health,2576.75,63687.53,27909.08,Theft,504
CLM026963,CUST002308,POL0834237,66,Female,North,Home,3556.48,48632.39,43279.86,Accident,540
CLM026971,CUST007723,POL0235753,75,Female,West,Home,730.25,79287.44,45761.65,Theft,353
CLM026972,CUST003062,POL0849750,50,Female,East,Auto,4875.42,68249.0,31446.46,Medical,698
CLM026983,CUST012254,POL0767480,63,Male,East,Auto,4632.15,55683.03,27499.88,Theft,520
CLM026985,CUST008419,POL0317425,31,Female,North,Health,4923.89,89266.26,16496.52,Accident,718
CLM027000,CUST014214,POL0038064,63,Male,West,Home,1132.24,64673.99,38902.13,Medical,827
CLM027001,CUST002561,POL0599778,38,Male,North,Health,1522.31,22519.57,47371.39,Property,650
CLM027007,CUST009989,POL0524668,56,Male,East,Health,4418.31,65279.73,30858.77,Theft,789
CLM027008,CUST004698,POL0251133,35,Male,South,Life,3437.21,14668.88,26102.57,Property,386
CLM027010,CUST018995,POL0314622,63,Male,West,Auto,1302.53,40253.76,32220.53,Property,461
CLM027013,CUST012289,POL0110727,37,Female,North,Auto,4388.4,5364.62,17433.37,Theft,300
CLM027014,CUST000219,POL0104765,44,Male,East,Health,583.15,48060.22,24320.39,Accident,711
CLM027035,CUST019910,POL0516665,49,Female,East,Home,1529.42,16105.91,2868.71,Accident,562
CLM027048,CUST003072,POL0147403,79,Female,South,Health,455.77,36462.67,2785.85,Medical,681
CLM027051,CUST012504,POL0468737,34,Female,North,Home,613.18,86978.59,30504.29,Theft,541
CLM027061,CUST006079,POL0189425,69,Female,East,Life,4000.56,63639.51,42946.9,Accident,348
CLM027067,CUST006848,POL0116611,18,Female,South,Health,1235.34,87660.81,33280.21,Accident,792
CLM027072,CUST008621,POL0561993,52,Male,West,Home,2541.84,29701.92,48854.31,Medical,648
CLM027077,CUST003094,POL0630134,47,Female,East,Auto,3519.54,21251.81,44550.22,Theft,358
CLM027078,CUST005159,POL0550936,56,Male,North,Home,3176.53,51968.72,4410.6,Property,777
CLM027081,CUST007332,POL0544069,38,Male,North,Auto,4521.38,69761.33,28863.32,Accident,677
CLM027082,CUST006937,POL0378097,49,Male,West,Health,2739.81,62344.48,19961.15,Medical,788
CLM027087,CUST002729,POL0550480,60,Male,South,Health,3337.11,80110.57,20142.93,Accident,516
CLM027091,CUST013837,POL0045050,58,Female,East,Health,489.1,56419.61,43463.3,Medical,323
CLM027101,CUST010601,POL0734962,22,Male,South,Home,4100.83,32702.77,7550.48,Accident,586
CLM027107,CUST003289,POL0488318,61,Male,West,Health,2426.83,67896.27,30804.21,Accident,537
CLM027114,CUST003094,POL0234356,33,Female,West,Home,4613.09,60918.05,16737.8,Medical,745
CLM027118,CUST016791,POL0495270,57,Female,South,Life,4170.31,16998.9,27849.81,Accident,728
CLM027122,CUST007997,POL0401733,41,Female,North,Life,1724.55,29940.63,30491.59,Property,592
CLM027129,CUST013032,POL0431470,20,Female,East,Life,3111.69,59002.76,26888.45,Property,701
CLM027135,CUST003435,POL0881225,22,Female,East,Life,3433.37,7147.58,29953.2,Property,620
CLM027138,CUST003314,POL0778677,65,Male,North,Life,4888.46,13735.9,28928.17,Property,817
CLM027143,CUST009598,POL0219525,21,Male,West,Home,755.67,18973.01,14072.85,Accident,631
CLM027150,CUST006525,POL0338390,34,Male,East,Home,862.08,19295.68,17550.1,Theft,517
CLM027155,CUST008503,POL0791609,78,Male,West,Health,1214.99,29958.5,16370.22,Property,820
CLM027172,CUST018673,POL0195405,22,Female,North,Life,2958.33,89741.17,44350.13,Theft,779
CLM027187,CUST006948,POL0661494,45,Female,East,Life,2146.84,28192.02,37916.61,Medical,771
CLM027188,CUST014588,POL0021733,58,Male,West,Home,1832.84,52780.27,33992.01,Accident,673
CLM027204,CUST013913,POL0137960,31,Male,West,Health,3688.64,45359.35,7811.83,Accident,436
CLM027208,CUST017756,POL0096703,62,Female,South,Home,4112.06,40358.04,694.47,Theft,754
CLM027224,CUST013671,POL0366773,43,Female,South,Health,4649.72,48195.68,25926.29,Medical,479
CLM027229,CUST008621,POL0891243,65,Female,West,Auto,3570.58,87322.71,28853.97,Accident,652
CLM027230,CUST006315,POL0581040,23,Female,North,Auto,4122.98,71896.51,47952.05,Accident,499
CLM027237,CUST009724,POL0439321,71,Female,East,Life,319.49,61913.6,48680.86,Theft,790
CLM027238,CUST000151,POL0791894,26,Female,North,Home,2911.61,39947.5,22990.01,Property,614
CLM027243,CUST005296,POL0140385,31,Female,East,Home,3409.89,36596.56,27358.73,Accident,421
CLM027253,CUST002658,POL0078803,66,Male,West,Home,3707.27,35945.16,2281.27,Medical,828
CLM027261,CUST005820,POL0055206,27,Male,West,Life,2207.97,20383.76,38666.03,Medical,812
CLM027278,CUST007652,POL0797368,73,Female,West,Auto,2603.81,52782.29,26987.42,Accident,497
CLM027286,CUST013092,POL0154223,55,Female,North,Life,3079.06,78126.71,4178.08,Theft,627
CLM027313,CUST000877,POL0303180,47,Male,East,Home,2224.28,98866.61,16594.37,Property,328
CLM027315,CUST004837,POL0883775,78,Female,West,Home,3511.78,49089.97,27007.17,Medical,686
CLM027318,CUST018995,POL0824759,75,Female,South,Health,4805.18,71807.27,19468.97,Accident,554
CLM027319,CUST014844,POL0584346,66,Male,East,Life,239.04,79415.37,26231.61,Medical,791
CLM027324,CUST018506,POL0819837,42,Male,South,Health,3900.18,74221.26,28363.7,Medical,428
CLM027330,CUST011062,POL0380921,53,Male,North,Auto,4070.06,74994.76,18364.12,Medical,797
CLM027331,CUST011689,POL0667791,45,Female,East,Life,2186.15,87556.91,16240.31,Theft,606
CLM027339,CUST003127,POL0232881,39,Female,North,Life,3938.49,51877.68,19641.48,Theft,385
CLM027347,CUST002833,POL0141757,26,Male,East,Life,4496.91,80215.15,30102.77,Accident,802
CLM027367,CUST001790,POL0308065,27,Female,East,Life,2931.14,14964.69,39277.85,Theft,513
CLM027371,CUST005772,POL0880713,57,Male,North,Life,3324.37,44773.42,2747.21,Property,396
CLM027379,CUST018312,POL0225715,36,Male,South,Auto,520.27,94884.57,16051.16,Medical,701
CLM027384,CUST014922,POL0870870,55,Male,North,Auto,3800.91,14748.49,24372.64,Accident,487
CLM027388,CUST018536,POL0786446,39,Female,West,Life,1042.12,98385.83,47927.11,Medical,607
CLM027390,CUST000985,POL0557592,70,Female,East,Home,583.78,84361.0,29999.6,Accident,612
CLM027391,CUST006348,POL0620834,43,Male,West,Home,2453.16,68718.95,21686.57,Theft,589
CLM027396,CUST008192,POL0760334,23,Male,East,Home,2309.84,29023.0,48069.17,Property,314
CLM027402,CUST012674,POL0643437,41,Male,East,Home,4456.72,47896.24,25688.05,Theft,615
CLM027404,CUST015188,POL0432801,38,Female,West,Life,4595.85,25125.93,36992.1,Medical,361
CLM027413,CUST016077,POL0143572,62,Female,South,Health,3506.6,12714.4,4742.64,Accident,847
CLM027415,CUST015103,POL0353633,49,Male,East,Auto,3739.96,45778.98,33221.88,Accident,323
CLM027416,CUST009612,POL0032319,21,Female,North,Home,1985.44,33865.89,18157.48,Accident,735
CLM027419,CUST003512,POL0052339,79,Male,West,Life,764.8,60672.66,20798.31,Medical,695
CLM027421,CUST007491,POL0772218,75,Female,East,Life,2169.36,91715.64,33613.68,Theft,665
CLM027423,CUST008059,POL0836636,28,Male,West,Home,420.38,29862.7,43619.57,Theft,587
CLM027427,CUST003866,POL0120647,71,Female,South,Auto,730.36,22753.56,6053.7,Property,667
CLM027432,CUST005286,POL0134910,71,Female,West,Health,3088.07,42688.11,3087.86,Property,461
CLM027433,CUST014185,POL0442574,39,Female,North,Health,4807.78,75808.61,39240.75,Medical,668
CLM027434,CUST000169,POL0778462,35,Female,East,Health,4059.41,84630.94,24717.0,Accident,636
CLM027436,CUST002554,POL0443124,77,Male,West,Auto,3355.26,57003.66,17408.99,Accident,755
CLM027442,CUST004098,POL0710743,55,Female,South,Health,2851.26,55254.91,4771.12,Property,470
CLM027443,CUST016689,POL0416589,21,Male,East,Home,513.97,81341.86,9420.2,Theft,448
CLM027454,CUST015515,POL0474939,63,Male,West,Auto,3084.74,55611.23,27177.84,Accident,374
CLM027455,CUST000703,POL0051488,48,Male,West,Life,4541.25,35357.77,26294.09,Accident,707
CLM027464,CUST000125,POL0383466,19,Female,South,Home,2775.35,60872.49,37880.51,Medical,726
CLM027466,CUST013935,POL0776525,59,Male,South,Life,4157.17,93305.79,49315.84,Medical,512
CLM027472,CUST004818,POL0064961,66,Female,West,Home,3550.84,56663.18,38015.62,Theft,701
CLM027475,CUST016630,POL0765999,31,Female,North,Home,2108.16,9334.81,14537.43,Theft,340
CLM027479,CUST001972,POL0601614,36,Female,East,Health,4453.04,16033.71,7843.99,Theft,554
CLM027482,CUST005054,POL0847882,36,Male,West,Home,2257.69,90935.02,6612.31,Medical,606
CLM027489,CUST006759,POL0414914,46,Male,East,Home,4832.35,63154.16,44797.03,Theft,465
CLM027494,CUST013896,POL0055923,76,Female,South,Life,886.09,81747.54,35990.65,Property,429
CLM027501,CUST003609,POL0238082,62,Male,East,Health,2847.93,61705.35,37178.58,Property,642
CLM027503,CUST014826,POL0456141,37,Female,East,Life,4730.74,80732.47,34119.14,Theft,744
CLM027508,CUST008544,POL0690649,23,Female,West,Auto,683.02,45170.37,3545.46,Medical,516
CLM027509,CUST015795,POL0459939,27,Male,East,Auto,3795.72,93496.85,1256.79,Property,613
CLM027511,CUST012857,POL0200106,45,Female,North,Home,946.77,41845.07,36982.84,Theft,798
CLM027521,CUST001982,POL0020897,23,Male,East,Home,1934.33,7346.87,20621.59,Medical,497
CLM027524,CUST007749,POL0629857,71,Male,North,Auto,2780.2,21269.57,45607.75,Property,377
CLM027526,CUST016412,POL0155341,29,Female,West,Auto,3187.6,19120.06,37730.48,Accident,760
CLM027542,CUST013319,POL0300638,40,Male,South,Health,3129.96,14319.43,5104.04,Accident,798
CLM027554,CUST006140,POL0619561,54,Female,East,Home,3621.35,66887.17,2941.38,Theft,479
CLM027557,CUST007306,POL0182249,40,Male,East,Home,1130.33,89859.27,35166.57,Theft,713
CLM027561,CUST000201,POL0649720,32,Male,West,Auto,2791.88,71650.77,28919.2,Theft,551
CLM027565,CUST000081,POL0621068,45,Female,North,Life,2724.63,80367.91,15840.18,Medical,415
CLM027566,CUST006924,POL0842269,58,Female,East,Life,895.49,44120.67,6114.65,Accident,363
CLM027571,CUST009824,POL0148815,29,Female,North,Home,799.16,28077.23,35209.14,Accident,773
CLM027574,CUST017197,POL0886356,51,Female,North,Life,422.31,37069.16,32259.73,Medical,396
CLM027578,CUST009382,POL0304075,49,Male,North,Home,4899.01,49030.92,9504.97,Accident,690
CLM027582,CUST007754,POL0601404,40,Male,East,Life,4629.7,69647.0,46045.31,Medical,516
CLM027587,CUST009511,POL0333916,50,Female,West,Home,671.25,63045.91,2473.46,Property,381
CLM027592,CUST018608,POL0000648,68,Male,East,Auto,3978.57,82271.14,22573.61,Medical,684
CLM027594,CUST005691,POL0682096,48,Male,North,Auto,3401.07,59471.88,20539.02,Accident,562
CLM027606,CUST017383,POL0189718,22,Male,East,Home,3224.15,27748.35,24618.54,Accident,539
CLM027613,CUST006257,POL0378084,22,Female,South,Health,2451.72,30673.79,48735.5,Accident,649
CLM027615,CUST017980,POL0015923,21,Male,North,Life,4488.06,75064.37,8628.36,Theft,827
CLM027624,CUST008161,POL0307712,27,Female,South,Auto,701.44,10703.8,31108.51,Property,634
CLM027629,CUST012025,POL0410282,53,Female,South,Home,1529.77,30317.74,43345.96,Theft,680
CLM027645,CUST001926,POL0577808,55,Female,East,Home,4001.78,50052.58,38039.94,Theft,790
CLM027656,CUST007739,POL0824492,30,Female,North,Auto,4474.08,38210.74,47916.84,Medical,414
CLM027657,CUST013280,POL0193439,51,Female,East,Auto,723.67,19741.09,11217.05,Theft,801
CLM027664,CUST019120,POL0803590,47,Female,East,Auto,3379.5,61124.97,2646.51,Theft,573
CLM027666,CUST009886,POL0476201,24,Female,East,Life,2107.83,46534.96,16042.99,Property,746
CLM027667,CUST010079,POL0241133,66,Male,South,Life,4856.64,10051.61,9028.09,Medical,813
CLM027668,CUST006411,POL0049680,45,Female,South,Life,449.64,24231.49,48375.73,Theft,659
CLM027676,CUST008884,POL0650562,71,Female,South,Home,1775.5,19023.59,36991.98,Theft,840
CLM027678,CUST002076,POL0457977,68,Male,West,Home,2873.49,90466.86,24001.61,Medical,778
CLM027679,CUST019448,POL0122236,58,Female,North,Life,3324.99,36457.71,42238.96,Accident,694
CLM027698,CUST019436,POL0558658,66,Female,South,Health,3763.25,50979.42,15651.0,Medical,365
CLM027715,CUST013848,POL0255903,24,Female,East,Life,1438.53,22882.16,39312.38,Medical,675
CLM027716,CUST018643,POL0757155,40,Male,East,Auto,4561.87,12998.73,8238.4,Property,450
CLM027726,CUST010447,POL0294526,43,Male,South,Health,448.44,37208.12,32419.26,Property,818
CLM027735,CUST016401,POL0490448,49,Male,South,Life,1648.73,98420.61,37086.08,Property,689
CLM027740,CUST005531,POL0755488,46,Female,West,Health,2014.11,93985.88,23784.06,Accident,313
CLM027741,CUST016379,POL0538319,26,Male,West,Health,2644.37,67702.88,18896.62,Property,811
CLM027742,CUST007134,POL0145981,56,Female,North,Auto,4005.51,42663.73,24669.62,Medical,441
CLM027745,CUST007762,POL0686454,37,Female,East,Health,4955.05,40235.73,26851.64,Theft,763
CLM027752,CUST001256,POL0650046,58,Male,North,Life,3047.76,55458.66,31168.48,Theft,736
CLM027760,CUST008578,POL0163366,46,Female,East,Auto,3396.82,79242.03,13028.16,Accident,406
CLM027764,CUST015457,POL0391116,47,Female,West,Life,1705.99,52974.3,12012.2,Property,567
CLM027765,CUST012334,POL0600492,45,Male,East,Health,3427.23,26147.48,47155.8,Theft,361
CLM027777,CUST015826,POL0443150,63,Male,East,Home,3830.13,7022.4,23161.66,Medical,426
CLM027782,CUST004905,POL0053571,36,Male,North,Home,4072.93,86706.76,45254.3,Property,699
CLM027784,CUST018425,POL0540489,25,Female,South,Auto,4173.57,67130.33,49716.44,Medical,381
CLM027796,CUST000125,POL0678966,30,Male,North,Health,3886.24,9535.53,49465.72,Accident,422
CLM027797,CUST001669,POL0796017,42,Male,East,Life,1019.13,51101.46,13345.71,Accident,647
CLM027800,CUST018426,POL0234804,35,Female,North,Auto,4099.33,72183.53,35337.42,Theft,801
CLM027808,CUST013243,POL0799877,61,Male,North,Health,1619.35,80605.1,47879.39,Accident,609
CLM027810,CUST005862,POL0822857,71,Male,East,Life,4134.28,94822.89,21068.79,Theft,432
CLM027816,CUST010673,POL0645078,41,Male,North,Life,1755.01,63053.12,34525.93,Theft,744
CLM027818,CUST014358,POL0045050,71,Female,South,Auto,4357.46,99158.94,34075.02,Medical,764
CLM027822,CUST013122,POL0135805,38,Male,North,Life,3037.1,18369.74,21037.02,Medical,505
CLM027827,CUST005190,POL0739331,44,Male,South,Life,2784.63,85541.42,38236.61,Theft,452
CLM027833,CUST014372,POL0812227,22,Female,East,Life,909.32,68099.56,38557.28,Property,337
CLM027837,CUST015236,POL0038531,65,Male,South,Home,4268.15,5939.19,46523.52,Accident,321
CLM027841,CUST017602,POL0104018,42,Female,South,Home,2662.09,44029.45,29449.77,Accident,771
CLM027853,CUST007442,POL0399872,35,Male,East,Auto,2863.79,34305.05,4868.08,Property,416
CLM027861,CUST004376,POL0354122,63,Female,South,Health,4683.02,49694.74,43867.14,Medical,370
CLM027864,CUST000317,POL0151794,75,Female,South,Auto,2279.42,82570.66,41816.66,Theft,709
CLM027868,CUST017257,POL0584642,58,Female,West,Health,227.52,88027.57,24559.5,Accident,684
CLM027869,CUST003127,POL0571175,49,Male,South,Health,400.21,26573.49,13280.5,Accident,597
CLM027872,CUST003553,POL0591720,51,Female,East,Health,3072.7,90988.92,22791.01,Theft,543
CLM027874,CUST000349,POL0291642,59,Female,North,Home,4268.48,66230.71,42868.08,Theft,521
CLM027882,CUST001540,POL0748977,64,Male,North,Life,1246.39,98010.76,28761.95,Theft,811
CLM027884,CUST019520,POL0549764,53,Female,East,Home,4527.24,19197.32,28734.64,Accident,784
CLM027892,CUST014489,POL0405873,40,Male,West,Home,4281.66,99021.25,25406.94,Property,466
CLM027906,CUST013911,POL0239549,70,Female,West,Home,1519.61,34405.22,29697.71,Property,529
CLM027907,CUST015101,POL0803809,30,Female,South,Life,4561.0,64855.38,25646.35,Accident,303
CLM027911,CUST011955,POL0163146,75,Male,West,Health,3774.78,90863.63,1640.87,Medical,571
CLM027916,CUST013957,POL0392727,37,Female,North,Health,203.07,53834.58,532.07,Property,580
CLM027917,CUST001567,POL0534553,19,Male,East,Life,2907.37,39539.67,24849.86,Property,717
